# id X_IMAGE Y_IMAGE X_WORLD Y_WORLD FLUX_AUTO_160 FLUXERR_AUTO_160 FLUX_RADIUS_1 FLUX_RADIUS_2 EA_ERR_105 EA_ERR_125 EA_ERR_140 EA_ERR_160 EA_ERR_435 EA_ERR_606 EA_ERR_814 EA_ERR_K FLUXERR_APER_606 FLUXERR_APER_125 FLUXERR_APER_140 FLUXERR_APER_814 FLUXERR_APER_K FLUXERR_APER_435 FLUXERR_APER_160 FLUXERR_APER_105 FLUX_APER_606 FLUX_APER_125 FLUX_APER_140 FLUX_APER_814 FLUX_APER_K FLUX_APER_435 FLUX_APER_160 FLUX_APER_105
1690 2041.55 2621.25 3.59550780056 -30.3955700071 0.126941 0.00261781 2.90234 8.51919 0.00339 0.0036 0.00218 0.00398 0.00362 0.00356 0.00266 0.01725 0.00264 0.00182 0.00171 0.00186 0.00583 0.00238 0.00163 0.00135 0.05019 0.11592 0.11702 0.09495 0.11335 0.0098 0.12729 0.10462
1691 1598.07 2623.29 3.60407677617 -30.3955348386 0.0297007 0.00404118 3.51366 9.46315 0.00357 0.00348 0.00229 0.00385 0.00366 0.00351 0.00266 0.01725 0.00265 0.0018 0.00169 0.00185 0.00584 0.0024 0.00165 0.00139 0.00783 0.02259 0.02489 0.01935 0.02283 0.00432 0.02539 0.02153
1692 1692.6 2622.3 3.60225031171 -30.3955516871 0.0301454 0.00335368 3.18513 8.60007 0.00342 0.0037 0.00219 0.00383 0.00371 0.00361 0.00273 0.01772 0.00262 0.00179 0.00169 0.00184 0.00582 0.00237 0.00162 0.00134 0.00315 0.0096 0.02008 0.01078 0.0562 0.01053 0.02534 0.00872
1693 1440.15 2617.02 3.60712828223 -30.3956387644 0.272588 0.00424501 2.69218 6.51984 0.00329 0.00353 0.00211 0.00469 0.0037 0.00339 0.00269 0.01742 0.00265 0.00186 0.00177 0.00193 0.00581 0.00242 0.00168 0.00139 0.28335 0.23525 0.25318 0.3038 0.31961 0.16581 0.25831 0.2468
1694 2115.65 2618.59 3.59407586812 -30.3956144785 0.0641242 0.00374159 3.82518 9.4577 0.00331 0.0035 0.00213 0.00425 0.00364 0.00351 0.00268 0.0174 0.00267 0.00191 0.00174 0.00186 0.00584 0.00242 0.00168 0.00138 0.01629 0.05213 0.05186 0.04129 0.04776 0.00926 0.04835 0.04581
1695 2130.11 2609.23 3.59379655701 -30.395770429 0.352294 0.00639825 5.60045 15.0542 0.00322 0.00338 0.00207 0.00434 0.00369 0.00332 0.00267 0.01728 0.0027 0.00191 0.00174 0.00187 0.00584 0.00244 0.00169 0.0014 0.04958 0.14174 0.1563 0.11257 0.16796 0.01614 0.16489 0.13425
1696 3271.42 2581.46 3.57174347101 -30.3962334655 3.01693 0.00950574 27.8509 39.8668 0.00299 0.0036 0.00192 0.00436 0.00351 0.00332 0.00262 0.01698 0.00249 0.00178 0.00169 0.00179 0.00581 0.00225 0.00162 0.00134 0.01179 0.02466 0.03473 0.01486 0.00437 0.00187 0.02802 0.0246
1697 3271.54 2617.4 3.57174120124 -30.3956345247 4.12198 0.0155274 27.3527 33.7584 0.00318 0.00335 0.00205 0.00433 0.00339 0.00322 0.00261 0.01691 0.00246 0.00178 0.00171 0.00179 0.00582 0.00222 0.00163 0.00134 0.03338 0.06773 0.06278 0.06058 0.11507 0.00146 0.06683 0.05657
1698 3248.11 2562.69 3.57219393207 -30.3965463571 2.71264 0.0138442 29.8589 40.4353 0.00308 0.00324 0.00198 0.00427 0.0034 0.00329 0.00262 0.01701 0.00249 0.00178 0.0017 0.0018 0.00583 0.00225 0.00162 0.00134 0.01582 0.07169 0.08641 0.04567 0.19237 0.00382 0.09773 0.05307
1699 3236.44 2577.99 3.57241936196 -30.3962914387 4.13492 0.0191809 21.5556 27.196 0.00333 0.00379 0.00214 0.00386 0.0036 0.00328 0.00255 0.01651 0.00248 0.0018 0.0017 0.00179 0.00582 0.00224 0.00162 0.00135 0.0466 0.07038 0.08196 0.05485 0.18478 0.0158 0.09512 0.06047
1700 3220.15 2571.1 3.57273420797 -30.3964062417 5.91626 0.0246761 39.7273 51.4609 0.0036 0.00338 0.00231 0.00382 0.00355 0.00341 0.00258 0.01673 0.00255 0.00182 0.00173 0.00189 0.00583 0.0023 0.00165 0.00137 0.09903 0.2477 0.26297 0.18451 0.39888 0.03049 0.28532 0.22458
1701 3254.49 2597.16 3.57207059968 -30.3959717892 4.55105 0.0129354 8.60391 24.8886 0.00306 0.00375 0.00197 0.00425 0.00332 0.0034 0.00261 0.0169 0.00251 0.00203 0.00189 0.00205 0.00582 0.00224 0.00176 0.00147 0.38411 1.26687 1.37554 0.81944 2.16703 0.0728 1.47996 1.08888
1702 3241.37 2593.33 3.57232423246 -30.3960356635 3.91172 0.0135938 13.7307 19.6505 0.00337 0.00348 0.00217 0.00387 0.00334 0.00343 0.0026 0.01683 0.00247 0.00181 0.00173 0.00181 0.00582 0.00223 0.00165 0.00135 0.0237 0.17797 0.24103 0.08089 0.93807 -0.00308 0.3075 0.11874
1703 1725.39 2607.99 3.60161677817 -30.3957901399 1.42699 0.00458531 3.66614 8.12376 0.00332 0.00352 0.00213 0.0039 0.00362 0.00342 0.00269 0.01745 0.00272 0.00197 0.00187 0.00212 0.00582 0.00256 0.00172 0.00145 0.44247 1.04929 1.10758 0.82448 1.36273 0.38164 1.07501 0.95043
1704 1732.63 2595.74 3.6014769628 -30.3959943193 0.930604 0.00688517 12.3252 15.3799 0.00338 0.00355 0.00217 0.00384 0.00379 0.00347 0.00271 0.01757 0.00264 0.00178 0.00169 0.00185 0.00582 0.00239 0.00162 0.00135 0.03105 0.0488 0.06088 0.03727 0.09259 0.02526 0.06659 0.03961
1705 2736.4 2616.17 3.58208159538 -30.3956553461 0.0736223 0.0030783 4.26336 13.2958 0.00349 0.00337 0.00224 0.00397 0.00381 0.00346 0.00268 0.0174 0.00271 0.0018 0.00172 0.00184 0.00584 0.00245 0.00165 0.00136 0.02075 0.04597 0.04694 0.03395 0.08084 0.00332 0.0518 0.0429
1706 1374.9 2619.33 3.60838904959 -30.3955999479 0.00696687 0.00510096 1.59566 2.16654 0.00452 0.00485 0.0029 0.00549 0.00359 0.00328 0.00271 0.01756 0.00263 0.00261 0.0025 0.00184 0.00584 0.00238 0.00238 0.00198 0.00775 -0.00173 0.00369 0.00315 -0.02122 0.00879 0.00819 0.00412
1707 3631.43 2616.53 3.56478721523 -30.395648209 0.266079 0.0996378 4.12114 6.75017 0.02935 1.30201 0.01885 0.025 0.00329 0.00325 0.0026 0.01684 0.00236 0.0 0.0 0.00184 0.00581 0.00214 0.02099 0.01259 0.10469 -0.00556 -0.01214 0.11349 0.29779 0.04711 0.17583 0.1055
1708 3630.06 2613.0 3.56481365118 -30.3957071119 0.258556 0.0989568 4.01263 7.07604 0.03149 1.30201 0.02023 0.02879 0.00334 0.00316 0.00263 0.01707 0.00237 0.0 0.0 0.00183 0.00581 0.00215 0.0217 0.0174 0.09652 -0.00542 -0.01202 0.10087 0.29533 0.04632 0.17794 0.07914
1709 2540.65 2617.58 3.58586380223 -30.3956317908 0.0234019 0.00120726 3.07089 1.05431 0.00319 0.00337 0.00205 0.00396 0.0039 0.00435 0.0028 0.01818 0.00286 0.00177 0.00168 0.00199 0.00583 0.00259 0.00162 0.00134 0.00355 0.03504 0.04742 0.02572 0.05114 -0.00252 0.04322 0.03376
1710 3212.38 2477.22 3.57288407762 -30.3979708948 17.5828 0.0397819 80.0804 90.0979 0.00298 0.00345 0.00192 0.00426 0.00347 0.00346 0.00256 0.01663 0.00247 0.00176 0.00168 0.00181 0.00582 0.00223 0.00161 0.00133 0.02132 0.03887 0.04654 0.03737 0.05146 -0.00216 0.04479 0.04055
1711 2891.75 2602.96 3.5790797381 -30.3958754997 2.07876 0.00644911 5.50076 11.7394 0.00335 0.00351 0.00215 0.00371 0.00346 0.00357 0.00262 0.01699 0.0026 0.00196 0.00185 0.00205 0.00582 0.00238 0.00173 0.00145 0.35821 0.85156 0.8821 0.70945 1.39954 0.19656 0.94309 0.78813
1712 3200.69 2427.11 3.57310992085 -30.3988060494 180.191 0.0583876 95.9928 108.568 0.00297 0.00323 0.00191 0.00427 0.00346 0.00339 0.00254 0.01647 0.00248 0.0018 0.00171 0.00181 0.00583 0.00226 0.00163 0.00136 0.11989 0.09762 0.10953 0.11191 0.15256 0.10016 0.12305 0.09364
1713 3258.64 2419.14 3.57199015457 -30.3989387858 12.6335 0.0467553 86.6295 102.487 0.00355 0.00372 0.00228 0.00378 0.00356 0.00332 0.00257 0.01665 0.00248 0.00184 0.00174 0.00186 0.00582 0.00224 0.00165 0.00139 0.09946 0.25285 0.26881 0.18469 0.37648 0.03095 0.28422 0.22232
1714 3231.62 2395.22 3.57251224707 -30.3993374746 14.8501 0.0317803 119.672 200.434 0.00314 0.00315 0.00202 0.00401 0.00348 0.00341 0.00262 0.01697 0.00245 0.00177 0.00168 0.00179 0.00581 0.00221 0.0016 0.00133 0.00226 0.04506 0.04685 0.02707 0.10567 -0.00382 0.05131 0.04625
1715 3103.92 2547.03 3.57497995957 -30.3968075478 1.49102 0.0131929 22.3341 28.9493 0.00303 0.0035 0.00195 0.00425 0.00335 0.00336 0.00262 0.01702 0.00253 0.0018 0.0017 0.00185 0.00581 0.0023 0.00162 0.00135 0.19286 0.16037 0.1737 0.21225 0.39055 0.10507 0.19183 0.16904
1716 3109.73 2524.52 3.57486763215 -30.3971827436 17.5652 0.0216533 64.9669 93.6876 0.00311 0.00339 0.002 0.00416 0.00342 0.00323 0.00259 0.01678 0.00256 0.00192 0.00181 0.00193 0.00583 0.00229 0.00171 0.00142 0.20537 0.57748 0.62228 0.42682 0.89922 0.04982 0.6546 0.5198
1717 2977.03 2471.41 3.5774317029 -30.3980680264 255.794 0.0535189 117.433 162.673 0.00332 0.00341 0.00213 0.00393 0.00358 0.0033 0.00269 0.01744 0.00253 0.00176 0.00168 0.00181 0.00582 0.00229 0.00161 0.00134 0.03023 0.06199 0.06331 0.0429 0.13453 0.01125 0.08129 0.05009
1718 3021.46 2411.98 3.57657320007 -30.3990584604 15.1498 0.0244807 44.7901 50.2535 0.00321 0.00329 0.00206 0.00399 0.00338 0.00351 0.00254 0.0165 0.00252 0.00183 0.00174 0.00184 0.00582 0.00233 0.00166 0.00137 0.20534 0.25489 0.3562 0.20345 0.22797 0.19032 0.40702 0.24151
1719 2902.39 2529.46 3.5788741334 -30.3971004373 67.7012 0.0158464 9.80657 27.0743 0.00319 0.00336 0.00205 0.00381 0.00367 0.00328 0.00255 0.01651 0.00323 0.00368 0.00345 0.00385 0.00582 0.0026 0.003 0.0024 3.67323 14.995 17.09068 8.54558 30.07208 0.65872 19.01639 12.22765
1720 2860.51 2529.85 3.57968337539 -30.3970939407 6.62292 0.0131498 29.6289 44.3365 0.00325 0.00311 0.00209 0.00377 0.00349 0.00338 0.00258 0.01672 0.00255 0.00179 0.0017 0.00184 0.00583 0.0023 0.00162 0.00134 0.0589 0.18285 0.20499 0.12773 0.34677 0.00924 0.21645 0.1655
1721 3034.32 2454.96 3.57632477491 -30.3983420204 12.2044 0.00989533 3.0322 17.8205 0.00332 0.00324 0.00213 0.00412 0.00341 0.00325 0.00252 0.01634 0.00295 0.00293 0.00272 0.0033 0.00582 0.00252 0.00238 0.00206 3.0595 9.22689 9.6573 6.76195 8.27203 0.74905 9.96571 8.56489
1722 3098.26 2374.29 3.57508916826 -30.3996864634 10.3246 0.0169806 14.0385 44.697 0.00306 0.00344 0.00197 0.00422 0.00344 0.00332 0.00255 0.01656 0.00286 0.00233 0.00215 0.00251 0.00583 0.00301 0.00192 0.00163 2.564 3.80249 3.81518 2.68588 4.59832 2.28221 3.64574 3.11492
1723 3125.76 2347.55 3.57455770783 -30.4001321296 19.0226 0.027549 65.7304 120.688 0.00318 0.00328 0.00204 0.00408 0.00342 0.00333 0.00261 0.01694 0.00249 0.00185 0.00174 0.00185 0.00582 0.00228 0.00167 0.00137 0.10439 0.34886 0.3897 0.15847 0.74189 0.09032 0.44298 0.30265
1724 3134.09 2482.33 3.57439699515 -30.397885787 165.027 0.0297286 40.447 50.302 0.0033 0.00334 0.00212 0.00384 0.00338 0.00329 0.00255 0.01656 0.00252 0.00187 0.00177 0.00186 0.00583 0.0023 0.00167 0.00138 0.16594 0.5876 0.64672 0.23195 1.062 0.11987 0.70127 0.41647
1725 3107.99 2452.65 3.574901239 -30.398380522 170.154 0.0201756 11.2714 30.7197 0.00384 0.00402 0.00247 0.00459 0.00343 0.00334 0.00251 0.01627 0.00361 0.00607 0.0055 0.00504 0.00581 0.00273 0.00457 0.00355 6.67358 29.91377 34.58644 16.20799 65.14502 1.10135 39.0583 23.74276
1726 3114.06 2419.13 3.57478385938 -30.3989392646 80.0515 0.0153438 41.1624 61.3918 0.00356 0.00349 0.00228 0.00371 0.00351 0.0032 0.00261 0.01694 0.00251 0.00193 0.00182 0.00188 0.00583 0.00231 0.0017 0.00141 0.24276 0.73945 0.7923 0.33193 1.33711 0.18781 0.78788 0.52787
1727 1454.95 2614.64 3.60684224018 -30.3956785139 0.0731767 0.00474003 8.10236 12.8927 0.00305 0.00328 0.00196 0.00411 0.00356 0.00323 0.00268 0.01738 0.00261 0.00181 0.00173 0.00184 0.00582 0.00236 0.00165 0.00136 0.00792 0.01327 0.024 0.01897 0.03377 0.00721 0.02104 0.01757
1728 1449.67 2612.58 3.60694434653 -30.3957127927 0.204099 0.00427669 11.4424 16.7948 0.00342 0.00338 0.0022 0.00394 0.00368 0.00336 0.0027 0.01749 0.0026 0.00181 0.00171 0.00184 0.00581 0.00235 0.00164 0.00136 0.00514 0.01192 0.01118 0.00762 0.03359 0.00277 0.01449 0.01012
1729 1857.78 2612.57 3.59905860976 -30.3957142164 0.0139407 0.00130941 2.00505 5.53036 0.00308 0.00351 0.00198 0.00423 0.00359 0.00328 0.00269 0.01745 0.00269 0.0018 0.00171 0.00186 0.00581 0.00243 0.00163 0.00135 0.012 0.02555 0.02217 0.015 0.03556 0.01099 0.02045 0.02262
1730 1369.68 2613.78 3.608490012 -30.395692464 0.00930566 0.0044046 1.71369 2.66852 0.00476 0.00571 0.00306 0.00564 0.00365 0.00333 0.00265 0.01719 0.00264 0.00261 0.00248 0.00185 0.00581 0.00239 0.00237 0.00196 0.00575 0.00882 0.00609 0.01187 -0.05679 0.00673 0.00746 0.00557
1731 1756.47 2610.74 3.6010161818 -30.3957445072 0.0419474 0.00455025 6.05379 8.9355 0.00322 0.00343 0.00207 0.00376 0.00364 0.00326 0.00273 0.0177 0.00263 0.00177 0.00169 0.00184 0.00583 0.00238 0.00162 0.00133 -0.00239 0.00959 0.01066 0.00295 -0.03573 6e-05 0.0112 0.00767
1732 2199.03 2605.98 3.59246481115 -30.395824726 9.22456 0.0175125 48.5622 65.3418 0.00314 0.00347 0.00202 0.00397 0.00399 0.00341 0.00269 0.01744 0.00279 0.00178 0.00169 0.00188 0.00583 0.00252 0.00162 0.00134 0.02434 0.07327 0.07999 0.05316 0.10373 0.00714 0.08048 0.06369
1733 2210.47 2555.8 3.59224378562 -30.3966611364 11.5325 0.0242352 36.8069 41.9893 0.0033 0.00349 0.00212 0.00401 0.00372 0.00346 0.00268 0.01735 0.00271 0.00176 0.00168 0.00183 0.00583 0.00244 0.0016 0.00133 0.01772 0.03147 0.0343 0.02564 -0.01261 -0.00357 0.03802 0.03058
1734 2190.53 2528.56 3.59262930058 -30.397115137 3.19341 0.0139056 9.48466 33.8291 0.00339 0.00343 0.00218 0.00427 0.00385 0.00341 0.00261 0.01695 0.0028 0.00198 0.00191 0.00205 0.00584 0.00254 0.00184 0.00153 0.27538 0.73435 0.80175 0.5436 1.25954 0.12453 0.873 0.66542
1735 2196.02 2557.4 3.59252315927 -30.3966343886 11.5962 0.0183015 27.1057 33.0984 0.00326 0.00345 0.00209 0.0039 0.0037 0.00332 0.00263 0.01705 0.00267 0.0018 0.0017 0.00182 0.00583 0.00242 0.00164 0.00135 0.01605 0.04111 0.04256 0.01754 0.11204 0.01056 0.05247 0.02562
1736 2177.94 2574.09 3.5928723811 -30.3963562536 8.94236 0.00916514 4.91444 15.4271 0.0033 0.0032 0.00212 0.00388 0.00386 0.00342 0.00265 0.01719 0.00292 0.00244 0.00224 0.00258 0.00585 0.00255 0.00203 0.00167 1.12186 4.0986 4.59327 2.46717 6.91291 0.22817 5.02954 3.40987
1737 2169.33 2553.12 3.593038801 -30.3967057488 11.2914 0.0172284 23.5027 29.3368 0.00473 0.00498 0.00304 0.00568 0.00371 0.00335 0.0027 0.01748 0.00272 0.00259 0.00247 0.00192 0.00586 0.00245 0.00232 0.00192 0.10414 0.29942 0.32689 0.21335 0.52241 0.02101 0.343 0.27674
1738 1599.4 2604.19 3.6040512535 -30.3958532149 0.192244 0.00662667 11.1711 19.6586 0.00335 0.00345 0.00215 0.00433 0.00368 0.00337 0.00269 0.01747 0.00263 0.00183 0.00173 0.00185 0.00582 0.00238 0.0017 0.00143 0.03568 0.02642 0.02792 0.02861 0.04529 0.02047 0.02584 0.03057
1739 1604.84 2598.01 3.60394614492 -30.3959561857 0.230356 0.00523712 7.86566 11.035 0.00346 0.00355 0.00222 0.00394 0.00363 0.0034 0.00271 0.01759 0.00266 0.0018 0.0017 0.00187 0.00583 0.00242 0.00163 0.00138 0.04447 0.06511 0.05906 0.04993 0.10427 0.03516 0.06219 0.05664
1740 1606.69 2588.24 3.60391039037 -30.3961190811 0.332389 0.00524584 5.19959 20.0182 0.00336 0.00335 0.00216 0.00422 0.00375 0.0035 0.00268 0.01739 0.00269 0.00182 0.00174 0.00193 0.00583 0.00248 0.00166 0.0014 0.21586 0.15919 0.16347 0.18546 0.23602 0.18648 0.16936 0.15226
1741 2612.64 2592.29 3.5844727729 -30.3960534023 2.97433 0.00576661 3.96266 9.56075 0.00337 0.00376 0.00216 0.00425 0.00388 0.0033 0.00257 0.01664 0.00274 0.00237 0.00209 0.00218 0.00585 0.00243 0.00193 0.00161 0.57218 1.78806 1.93496 1.20899 2.78809 0.13517 2.072 1.56014
1742 1433.97 2601.45 3.60724769815 -30.395898183 0.051089 0.00424836 2.91926 6.46981 0.00318 0.00358 0.00204 0.00415 0.00364 0.00331 0.00264 0.01712 0.00261 0.00184 0.00174 0.00182 0.00581 0.00236 0.00166 0.00138 0.05283 0.03871 0.04178 0.0485 0.0206 0.0342 0.04657 0.04569
1743 2783.75 2595.93 3.58116654025 -30.3959926319 0.213672 0.00467845 6.26555 17.2568 0.00313 0.00344 0.00201 0.00399 0.00375 0.00326 0.0026 0.01684 0.00262 0.00177 0.00173 0.00179 0.00584 0.00237 0.0016 0.00133 0.02414 0.07325 0.07977 0.0523 0.07865 0.00974 0.08233 0.06862
1744 2987.0 2598.29 3.57723928912 -30.3959533099 0.0729118 0.00283378 3.69972 117.909 0.00301 0.00354 0.00193 0.00421 0.00358 0.00339 0.00261 0.01696 0.00255 0.00177 0.0017 0.00179 0.00582 0.0023 0.00162 0.00134 0.01434 0.06575 0.06567 0.07016 -0.01092 -0.00301 0.05845 0.06879
1745 3276.96 2601.81 3.57163642184 -30.3958943532 0.0507553 0.00321446 5.40022 7.13382 0.00319 0.00352 0.00205 0.00413 0.00358 0.00336 0.00265 0.0172 0.00246 0.00177 0.00169 0.00179 0.00581 0.00222 0.00162 0.00134 -0.00888 0.00927 0.01328 0.0051 -0.03989 -0.00145 0.01432 0.01115
1746 3280.23 2597.34 3.57157338655 -30.3959688769 0.081257 0.00529644 7.20901 12.3138 0.00323 0.00313 0.00207 0.00399 0.00351 0.00343 0.0026 0.01684 0.00246 0.00176 0.00168 0.0018 0.00581 0.00223 0.00161 0.00134 0.01526 0.02628 0.02595 0.02602 -0.04222 0.00789 0.0346 0.02978
1747 2548.44 2596.05 3.58571345107 -30.3959906515 0.22894 0.00287695 4.34581 9.44516 0.00316 0.00333 0.00203 0.00413 0.00496 0.00552 0.00366 0.02373 0.00371 0.00177 0.00169 0.00261 0.00584 0.00335 0.00163 0.00135 0.09252 0.16215 0.16945 0.13832 0.16337 0.01533 0.18379 0.16194
1748 1705.51 2600.96 3.60200083925 -30.3959073076 0.0190512 0.00325971 3.36377 5.99025 0.00318 0.00348 0.00205 0.00421 0.0035 0.00332 0.00265 0.01722 0.00261 0.00181 0.00173 0.0018 0.00583 0.00236 0.00166 0.00136 0.00943 0.01448 0.01561 0.00863 -0.02634 0.00535 0.01702 0.01666
1749 1384.3 2601.19 3.60820750333 -30.3959024345 -0.00299225 0.00550489 -8.14718 -14.6649 0.00457 0.00504 0.00293 0.00604 0.00356 0.00335 0.00265 0.01716 0.00259 0.00263 0.00253 0.00183 0.00581 0.00235 0.0024 0.00196 0.00689 -0.00303 0.00047 0.00821 0.01564 0.00418 0.00816 0.00327
1750 3509.75 2599.24 3.56713845011 -30.3959368079 0.296591 0.0504689 4.13233 8.77999 0.02152 1.30201 0.01382 0.02946 0.0035 0.00333 0.00261 0.01693 0.00241 0.0 0.0 0.00185 0.00582 0.00218 0.02196 0.02647 0.07125 -0.00334 -0.0089 0.12269 0.24047 0.01814 0.20007 0.15461
1751 2593.8 2599.84 3.58483684936 -30.3959274754 0.0132058 0.00123162 2.22172 3.16961 0.00333 0.00333 0.00214 0.00389 0.00386 0.00328 0.00258 0.01671 0.00267 0.00177 0.00168 0.0018 0.00584 0.00241 0.00162 0.00134 0.00645 0.01671 0.02108 0.0128 0.04693 -0.0063 0.02232 0.02105
1752 3472.27 2597.32 3.56786253488 -30.395968818 0.0973899 0.0111649 6.2812 7.70982 0.00887 0.0071 0.0057 0.00811 0.00335 0.00328 0.00261 0.01689 0.00241 0.00455 0.01231 0.00179 0.00583 0.00218 0.00395 0.00332 -0.00501 0.02891 0.02131 0.0004 0.01388 0.00102 0.02704 0.01884
1753 2232.84 2596.51 3.591811583 -30.3959827299 0.0114097 0.00286444 2.46726 4.13106 0.0032 0.00326 0.00205 0.00404 0.00396 0.00347 0.00273 0.01769 0.00271 0.00174 0.00167 0.00185 0.00584 0.00245 0.0016 0.00132 0.00156 0.00483 0.0044 0.00105 -0.04158 -0.00542 0.01027 0.0047
1754 1365.0 2596.06 3.60858048247 -30.3959878596 0.0661286 0.00544238 5.86141 10.1672 0.00545 0.005 0.0035 0.00585 0.00369 0.00331 0.00273 0.01772 0.00266 0.00283 0.00257 0.00188 0.00581 0.00241 0.00257 0.00211 0.00312 0.03445 0.02661 0.01059 -0.00521 -0.00883 0.03272 0.01938
1755 1361.16 2594.39 3.60865471799 -30.3960155805 0.0393195 0.0050114 4.20392 5.56662 0.00549 0.00591 0.00353 0.00801 0.00379 0.00336 0.00275 0.01783 0.00264 0.00338 0.00298 0.00185 0.00582 0.00239 0.00324 0.00254 0.00652 0.02561 0.02258 0.00504 -0.03599 -0.00232 0.02611 0.01574
1756 1364.32 2592.33 3.60859356699 -30.3960499471 0.0316378 0.00390604 3.87691 5.33251 0.00504 0.00604 0.00324 0.00652 0.00365 0.0034 0.00269 0.01747 0.00265 0.00294 0.00266 0.00185 0.00583 0.0024 0.00269 0.00218 0.00543 0.02609 0.01957 0.00873 -0.01613 0.00108 0.0242 0.01018
1757 1550.78 2590.78 3.60499065714 -30.396076541 0.0793242 0.00301458 3.13426 6.0347 0.00356 0.0039 0.00229 0.00422 0.00353 0.0033 0.0027 0.0175 0.00261 0.00187 0.00181 0.00184 0.00582 0.00236 0.00171 0.00144 0.03292 0.03712 0.05784 0.03321 0.08353 0.02508 0.07212 0.03283
1758 2909.8 2593.35 3.57873092634 -30.3960356346 0.0181526 0.00315447 3.58682 5.571 0.00328 0.00321 0.00211 0.00382 0.00349 0.00334 0.00255 0.01655 0.00253 0.0018 0.00171 0.00176 0.00582 0.00229 0.00162 0.00135 -0.00783 0.00033 0.00174 -0.00212 -0.00258 0.00122 0.0063 0.00401
1759 2649.89 2590.96 3.58375301183 -30.3960755836 0.0621757 0.00218328 2.70988 4.27641 0.00322 0.00346 0.00207 0.0042 0.00367 0.00336 0.00257 0.01665 0.00262 0.00178 0.00168 0.0018 0.00584 0.00238 0.00164 0.00133 0.02225 0.06445 0.06867 0.05401 0.03282 0.0118 0.06989 0.06328
1760 3207.62 2592.03 3.57297627356 -30.3960573694 0.0335245 0.00333432 5.88554 7.92281 0.00351 0.00353 0.00225 0.00386 0.00346 0.00334 0.0026 0.01684 0.00249 0.00177 0.00169 0.0018 0.00582 0.00226 0.00162 0.00134 -0.00146 0.00357 0.0045 0.0039 -0.03198 -0.00023 0.01472 0.00742
1761 2220.34 2592.13 3.59205310334 -30.3960556463 0.00665912 0.00240556 1.76218 2.68409 0.00336 0.0033 0.00216 0.00389 0.00374 0.00343 0.00264 0.0171 0.00275 0.00174 0.00166 0.00187 0.00585 0.00249 0.0016 0.00132 0.00437 0.00654 0.00334 -0.00039 0.04383 0.00345 0.0069 0.00463
1762 3011.54 2580.73 3.57676502162 -30.3962459273 1.07137 0.00573988 5.97242 13.3912 0.00347 0.00334 0.00223 0.0038 0.00352 0.00335 0.00256 0.01658 0.00258 0.00186 0.00177 0.00193 0.00584 0.00235 0.00166 0.00139 0.25229 0.40297 0.43455 0.37565 0.579 0.14246 0.44941 0.39647
1763 3008.72 2563.63 3.57681961444 -30.3965309768 0.468185 0.00614795 15.5055 21.6591 0.00315 0.00323 0.00202 0.00397 0.00347 0.00337 0.00255 0.01655 0.00251 0.00179 0.0017 0.00177 0.00582 0.00227 0.00162 0.00134 0.02671 0.06813 0.08054 0.02713 0.15327 0.01795 0.08361 0.05574
1764 1921.89 2588.56 3.59781992813 -30.3961144732 0.0390753 0.00414391 6.14575 7.81254 0.00311 0.00329 0.002 0.00417 0.00358 0.00325 0.00263 0.01703 0.00262 0.00174 0.00166 0.00183 0.00583 0.00237 0.00159 0.00132 -0.00389 0.00727 0.00581 0.00088 -0.03967 -0.00069 0.0067 0.00335
1765 3475.03 2588.67 3.56780933452 -30.3961130321 0.0448735 0.0108893 3.59101 5.16159 0.00803 0.01019 0.00516 0.00969 0.00344 0.00333 0.00257 0.01667 0.00242 0.00502 0.00553 0.00178 0.00581 0.00219 0.00415 0.00342 -0.00032 0.0157 0.01426 0.00039 -0.03744 0.00206 0.02722 0.01497
1766 3364.6 2585.75 3.56994302804 -30.396161781 0.0723261 0.00315102 4.28706 13.2451 0.00317 0.00353 0.00204 0.00411 0.00347 0.00329 0.00256 0.0166 0.00243 0.00178 0.0017 0.00179 0.00582 0.0022 0.00164 0.00135 0.04149 0.02939 0.03844 0.04104 0.04818 0.02003 0.04972 0.03463
1767 3354.69 2587.98 3.57013458633 -30.3961247714 0.0453687 0.00356822 6.26678 9.63002 0.003 0.00391 0.00193 0.00424 0.00335 0.00329 0.00257 0.01668 0.00243 0.0018 0.00173 0.00179 0.00581 0.0022 0.00166 0.00137 0.00634 0.01451 0.01101 0.01075 0.02314 0.00271 0.02194 0.01135
1768 2929.82 2587.18 3.57834402103 -30.3961384596 0.0949669 0.00563759 9.02941 15.2915 0.00344 0.00345 0.00221 0.00385 0.00359 0.00348 0.00257 0.01664 0.00255 0.00178 0.00169 0.00178 0.00582 0.00231 0.00162 0.00134 0.00683 0.02694 0.02764 0.01603 0.05873 0.0005 0.02849 0.01854
1769 2593.89 2587.68 3.58483515195 -30.396130203 0.0202933 0.00172317 -34.6972 -94.1772 0.00317 0.00324 0.00204 0.00393 0.00354 0.00363 0.00261 0.01691 0.00262 0.00179 0.0017 0.00179 0.00585 0.00237 0.00163 0.00135 0.00512 0.02294 0.03031 0.01371 0.03088 -0.00892 0.023 0.01926
